Library Name	1-methylguanine	10-heptadecenoate	10-nonadecenoate	12.13-diHOME	13-docosenoate	17-methylstearate	2'-O-methyladenosine	2-aminobutyrate	2-deoxyadenosine	2-hydroxy-3-methylbutyrate	2-hydroxy-3-methylpentanoate	2-hydroxyglutarate	2-hydroxyhexadecanoate	3-hydroxymethylglutarate	3-hydroxyoctanoate	3-methyladipate/pimelate	4-hydroxy-3-methylacetophenone	4-hydroxybenzaldehyde	4-hydroxystyrene	4-methylcatechol	4-pyridoxate	7-methylguanine	8-hydroxy-deoxyguanosine	9.10-diHOME	C16:0 Ceramide (d18:1)	C16:0 LPC	C16:0 LPE	C16:0 SM	C16:1 LPC	C16:1 MAG	C18:0 CE	C18:0 LPC	C18:0 MAG	C18:1 CE	C18:1 LPC	C18:1 LPE	C18:2 CE	C18:2 LPC	C20:0 LPE	C20:3 CE	C20:3 LPC	C24:0 Ceramide (d18:1)	C32:0 DAG	C34:0 DAG	C34:1 DAG	C34:2 DAG	C36:0 DAG	C36:1 DAG	C36:1 PC	C36:2 DAG	C36:2 PC	C36:3 DAG	C36:4 DAG	C50:1 TAG	C50:2 TAG	C52:0 TAG	C52:1 TAG	C52:2 TAG	C52:3 TAG	C52:4 TAG	C53:3 TAG	C54:1 TAG	C54:2 TAG	C54:3 TAG	C54:4 TAG	C54:5 TAG	C54:6 TAG	C56:1 TAG	C56:2 TAG	C56:3 TAG	C56:4 TAG	N-acetylglutamate	N-alpha-acetylarginine	N-methylproline	N1-methyl-2-pyridone-5-carboxamide	N6-acetyllysine	NH4_C18:0 MAG	NH4_C18:1 CE	NH4_C18:2 CE	NH4_C34:1 DAG	NH4_C34:2 DAG	NH4_C36:0 DAG	NH4_C36:2 DAG	NH4_C36:3 DAG	NH4_C36:4 DAG	NH4_C48:1 TAG	NH4_C50:1 TAG	NH4_C51:0 TAG	NH4_C51:1 TAG	NH4_C51:2 TAG	NH4_C52:1 TAG	NH4_C52:2 TAG	NH4_C52:3 TAG	NH4_C52:4 TAG	NH4_C53:2 TAG	NH4_C53:3 TAG	NH4_C54:2 TAG	NH4_C54:3 TAG	NH4_C54:4 TAG	NH4_C54:5 TAG	NH4_C54:6 TAG	NH4_C56:4 TAG	acetaminophen	acetylalanine	acetylcholine	acetytyrosine	adenine	adenosine	adipate	adrenate	alanine	alloisoleucine	alpha-linolenate	arachidate	arachidonate	arginine	aspartate	azelate	betaine	butyrate	butyrobetaine	caffeine	caprate	caproate	caprylate	chenodeoxycholate	cholate	cholesterol	choline	creatine	creatinine	deoxycholate	docosahexaenoate	docosapentaenoate	dodecanoate	eicosadienoate	eicosanedioate	eicosapentaenoate	eicosatrienoate	eicosenoate	erythronate	ethyl glucuronide	fructose/glucose/galactose	fucose	fumarate/maleate	gentisate	glutamate	glycerate	glycine	glycochenodeoxycholate	glycocholate	glycodeoxycholate	glycolithocholate	guanine	hexadecanedioate	hydrocinnamate	hydroxymyristate	hypoxanthine	imidazole propionate	indole-3-propionate	indoleacetate	inosine	isoleucine	ketodeoxycholate	kynurenic acid	lactate	lactose	leucine	linoleate	linoleoyl ethanolamide	linoleoylethanolamide	lithocholate	malate	masilinate	methionine	methylimidazole acetic acid	myristate	nervonic acid	niacinamide	nicotinate	nonadecanoate	oleanate	oleate	orotate	oxalate	p-hydroxyphenylacetate	palmitate	palmithoylethanolamide	palmitoleate	pantothenate	pentadecanoate	phenylacetate	phenylalanine	phenyllactate	phytanate	phytosphingosine	pipecolic acid	piperine	proline	proline betaine	propionate	pseudouridine	pterin	pyrocatechol	ribothymidine	salicylate	sebacate	serine	shikimate	sorbitol	spermidine	sphinganine	sphingosine	sphingosine-isomer2	stearate	suberate	succinate	taurine	taurochenodeoxycholate	taurocholate	taurodeoxycholate	taurohyodeoxycholate/tauroursodeoxycholate	taurolithocholate	tetradecanedioate	threonine	threosphingosine	thymine	trimethylbenzene	tryptophan	tyrosine	undecanedionate	uracil	urate	uridine	urobilin	valerate/isovalerate	valine	xanthine	xylose
PSMA267P	163037.0	2463235.0	196562.0	1568505.0	350778.0	26632.0	157076.0	75859.0	543871814.0	531766.0	189335.0	456920.0	8065553.0	230437.0	5120.0	278518.0	69976.0	1101646.0	1631003.0	23321.0	2689976.0	8299925.0	690384.0	1430159.0	1323686.0	353899514.0	24761168.0	2246084.0	473388.0	748884.0	565255.0	7181866.0	2490602.0	316528.0	16178274.0	830462.0	459064.0	160180960.0	3526185.0	250247.0	2673934.0	129738.0	46930.0	522209.0	4586755.0	4420876.0	2219551.0	2862713.0	538962.0	13107105.0	1524701.0	14101253.0	7814329.0	11734813.0	15830635.0	5250786.0	27993194.0	86023398.0	107047017.0	96431710.0	2123114.0	19205504.0	78683140.0	156030421.0	162107632.0	170167338.0	141203482.0	3840551.0	19891876.0	21785136.0	11612932.0	479800.0	1289601.0	9277796.0	597738.0	177654203.0	396230.0	253678.0	592103.0	1846216.0	1870933.0	627088.0	5420617.0	6584275.0	3694265.0	278497.0	19822930.0	268297.0	404028.0	542193.0	19413868.0	130585457.0	187983116.0	142096827.0	1794938.0	2454672.0	60237440.0	274827563.0	391614615.0	412814118.0	247948061.0	8329715.0	152091.0	59961.0	5435424.0	64332.0	2016623.0	23365610.0	479187.0	6663885.0	777101.0	72822.0	22600576.0	671736.0	9665746.0	95911407.0	87435285.0	1846862.0	1244831.0	6219302.0	18506580.0	1107948.0	277993.0	313681.0	2866869.0	1595833.0	3505687.0	591480.0	3376973.0	2614068.0	1181787.0	83440452.0	7275126.0	6611140.0	10564168.0	1300201.0	7379.0	7487692.0	3975035.0	1568192.0	2027924.0	290468.0	3064061.0	459890.0	193212.0	957344.0	10671847.0	644003.0	31679.0	528293.0	588664.0	553190.0	115872.0	60254.0	33525.0	254362.0	79170.0	9676272.0	6820296.0	105522.0	5907.0	858090.0	259732389.0	609385.0	846531.0	510437.0	12138918.0	506604405.0	106508788.0	8152252.0	3890677.0	40675222.0	755942.0	1000258.0	1402618.0	532877614.0	8486489.0	284139.0	5902450.0	392696.0	78684.0	2473306.0	77024440.0	42427.0	20030953.0	370370.0	25847239.0	482211.0	4476630.0	67967919.0	66136524.0	140021.0	387298814.0	11992020.0	261273.0	53038589.0	2036573.0	1702176.0	6031616.0	944414.0	1028458.0	106008.0	27490853.0	68226.0	73314.0	59127.0	386352.0	154860.0	11556.0	1750842.0	308705868.0	3666025.0	243903.0	22768508.0	12879974.0	15677249.0	4406533.0	8870973.0	323360.0	283923.0	2869416.0	166187.0	812838.0	25444.0	212529.0	4148095.0	590889.0	265392.0	102628352.0	146881466.0	136955.0	1973739.0	221406263.0	2123430.0	1264941556.0	2829499.0	1514333615.0	2964871.0	790248.0
HSMA33PZ	68161.0	747321.0	423696.0	1830972.0	73301.0	21267.0	175339.0	73771.0	487890710.0	163586.0	45728.0	92580.0	118192.0	746198.0	4415.0	134033.0	28265.0	1651859.0	441223.0	419536.0	2232783.0	7572521.0	835138.0	1541071.0	5848574.0	785830002.0	58504163.0	7112229.0	1641855.0	645217.0	1253751.0	14891152.0	3581112.0	5808798.0	3181015.0	142907.0	10840360.0	43958318.0	1505107.0	1097798.0	5391757.0	965216.0	7223031.0	3486586.0	2062662.0	1637411.0	2593574.0	546245.0	158268.0	1399315.0	267706.0	1808596.0	1652180.0	2204237.0	355010.0	3410327.0	274615.0	276801.0	252630.0	6358033.0	13701.0	186600.0	74928.0	175962.0	176588.0	189377.0	139386.0	13634.0	524216.0	95605.0	105445.0	196459.0	730413.0	210569.0	428306.0	110605174.0	697322.0	3051982.0	7571726.0	1642781.0	786542.0	1194922.0	1157387.0	1123939.0	897522.0	21610.0	1426066.0	182808.0	4721.0	29421.0	135416.0	182284.0	160570.0	102716.0	20222.0	20496.0	245310.0	291396.0	1116175.0	488942.0	73247.0	1388.0	100940.0	35181.0	699087.0	18492.0	2129870.0	27914319.0	71869.0	5929507.0	332205.0	144168.0	5489117.0	70057.0	23356691.0	22178630.0	2831821.0	879662.0	1074052.0	5885960.0	185514544.0	203208.0	68032.0	244533.0	172271.0	13466061.0	16283358.0	5096492.0	5106920.0	118126.0	1290340.0	115801708.0	5686711.0	8607828.0	1530849.0	1275582.0	2473.0	1690104.0	15759505.0	472007.0	69279.0	170517.0	2685441.0	562699.0	79963.0	354657.0	2511266.0	64175.0	7852.0	1586421.0	3109568.0	1085143.0	239974.0	48443.0	74918.0	266342.0	2065.0	10754406.0	18364274.0	117338.0	5694.0	1480070.0	85992859.0	3443796.0	181873.0	278257.0	6337082.0	117985900.0	31447377.0	8929208.0	3787889.0	80576498.0	208470.0	14103.0	512805.0	302344355.0	5904268.0	30934.0	11783793.0	414918.0	17777.0	683220.0	46949097.0	45114.0	9725491.0	60752.0	19643029.0	228690.0	6609747.0	52432602.0	43709298.0	387702.0	242404121.0	3363900.0	109635.0	316703850.0	1531439.0	5001160.0	5420494.0	2549843.0	1033363.0	65271.0	21005315.0	363093.0	207528.0	290533.0	471502.0	42076.0	13204.0	1205098.0	1264319892.0	103984724.0	987620.0	17086397.0	1916138.0	16307123.0	12647321.0	28648186.0	6994023.0	34977355.0	36736085.0	1160426.0	11463838.0	39422.0	101873.0	28597639.0	2006140.0	254282.0	66725944.0	95426220.0	58876.0	2291796.0	16400539.0	2671740.0	71276687.0	4290600.0	1331257214.0	1961586.0	419553.0
MSM5LLDI	469717.0	491095.0	247223.0	404476.0	1770829.0	104381.0	54564.0	59145.0	6708568633.0	2000390.0	1500328.0	2554300.0	485290.0	993450.0	10387.0	376645.0	63601.0	187912.0	92319.0	28032.0	661654.0	3653234.0	49212.0	496789.0	2196696.0	347732690.0	2549226.0	16204248.0	3775.0	8057.0	808501.0	17273664.0	1576762.0	2872942.0	2317647.0	1147.0	13490776.0	2953.0	4874572.0	661128.0	420386.0	853054.0	407325.0	560574.0	509644.0	324801.0	1486442.0	286514.0	32544.0	830471.0	51043.0	711101.0	595713.0	2375003.0	988870.0	2516468.0	1854237.0	2902060.0	4256206.0	5341041.0	79900.0	1305872.0	875994.0	6146763.0	13428123.0	6168197.0	5553015.0	53636.0	1920971.0	830088.0	792574.0	1519881.0	489959.0	1129718.0	327388.0	399028273.0	180097.0	932387.0	6003932.0	853803.0	112762.0	386991.0	516430.0	206152.0	242918.0	82950.0	795869.0	450292.0	71636.0	86982.0	591244.0	831617.0	1250117.0	1252666.0	102276.0	120150.0	1074293.0	3012639.0	8369743.0	3764600.0	1694210.0	19415.0	163812.0	108435.0	2994677.0	88593.0	4204211.0	2232148.0	789109.0	4872928.0	1966956.0	274763.0	3801847.0	5604496.0	26240783.0	5768221.0	113585859.0	1148393.0	2436631.0	1397618.0	31819859.0	1562840.0	50946.0	867613.0	14861.0	1224706.0	3051200.0	5049044.0	16972949.0	2185206.0	219114.0	84403985.0	3458042.0	2755116.0	297453.0	3543535.0	31737.0	626396.0	7003141.0	6221997.0	720295.0	1499111.0	5086390.0	231693.0	630541.0	399131.0	12779204.0	383095.0	70313.0	114219.0	1433637.0	108045.0	25660.0	338029.0	285766.0	5602352.0	19293.0	26978232.0	2301780.0	134942.0	1377.0	3256.0	1011545802.0	469634.0	59011.0	5792275.0	377461.0	1740537930.0	71345980.0	1883794.0	185145.0	26320337.0	1607326.0	199357.0	6520677.0	4079132471.0	3044979.0	730079.0	73266.0	261832.0	417227.0	2181645.0	167889747.0	424794.0	107592128.0	172910.0	77074643.0	23789.0	15124313.0	13938222.0	195698394.0	99990.0	1950851182.0	1487203.0	208262.0	96536154.0	1968349.0	5267431.0	5067836.0	265103.0	274445.0	427509.0	161935788.0	68518.0	86557.0	168816.0	311867.0	1646157.0	121027.0	486746.0	306955100.0	18914166.0	86200.0	7056686.0	55130619.0	18474947.0	9568303.0	9961348.0	23401.0	48569.0	27580.0	889.0	21399.0	141819.0	1754160.0	5400166.0	4601985.0	1019370.0	423852835.0	550955147.0	193634.0	6783942.0	95738336.0	2205317.0	240550704.0	2432291.0	1332002338.0	6408729.0	1055526.0
HSM7CZ3G	81382.0	1331322.0	604426.0	1979348.0	427297.0	4292.0	77185.0	116492.0	434125641.0	172452.0	90808.0	162803.0	7401306.0	387675.0	5724.0	464953.0	19887.0	2171331.0	2280272.0	286273.0	6064088.0	6924359.0	772191.0	1208660.0	918597.0	225249966.0	41137515.0	724146.0	105136.0	594461.0	393994.0	2128502.0	7937846.0	851211.0	7996790.0	489334.0	1097183.0	174923718.0	1164606.0	870016.0	3194445.0	257343.0	130855.0	88224.0	1651762.0	3820197.0	259118.0	664018.0	122815.0	4831477.0	46658.0	10810400.0	13997079.0	1129909.0	1309769.0	103078.0	266512.0	2297486.0	5721801.0	11857845.0	39356.0	158377.0	760159.0	3240968.0	8283474.0	11237690.0	14701728.0	9052.0	483760.0	371456.0	554644.0	631906.0	1128071.0	1131331.0	1551596.0	84546275.0	1933131.0	382648.0	551406.0	980485.0	2116375.0	76509.0	2523212.0	7704792.0	11131516.0	63801.0	487976.0	85594.0	5472.0	15114.0	80392.0	896306.0	2594297.0	5976835.0	14452.0	8496.0	359568.0	1563372.0	4642815.0	6724725.0	9970151.0	133334.0	63802.0	99076.0	355304.0	36954.0	1816372.0	40646681.0	572652.0	2419622.0	614906.0	41822.0	22118612.0	191028.0	3815529.0	73547664.0	2042718.0	1595153.0	128942.0	10121867.0	23320104.0	186618.0	716256.0	845772.0	4362965.0	14163449.0	49014022.0	2113957.0	1666332.0	56030.0	630382.0	113377078.0	1460867.0	6433594.0	14334987.0	2132311.0	10042.0	710576.0	6743135.0	826177.0	294960.0	371582.0	1090015.0	1699787.0	49664.0	919286.0	7353081.0	280882.0	1603.0	5004342.0	555163.0	7596100.0	253496.0	28154.0	47505.0	480278.0	158153.0	5356252.0	377204.0	792543.0	27829.0	3054180.0	82629789.0	2214557.0	60443.0	380319.0	1929047.0	176076808.0	169712125.0	9609884.0	4851180.0	75291566.0	69357.0	728021.0	830977.0	296594852.0	8958468.0	24502.0	22969007.0	318696.0	11277.0	9315295.0	91259336.0	50830.0	3806753.0	211571.0	15308970.0	440938.0	9618082.0	26366452.0	33541207.0	626051.0	147817159.0	17534298.0	106445.0	128247393.0	551520.0	91345702.0	2603460.0	114316.0	1703519.0	154323.0	19986940.0	737845.0	61570.0	171614.0	528498.0	64537.0	11992.0	579719.0	288257502.0	9298574.0	312401.0	22544048.0	852597.0	27728098.0	1178573.0	158420.0	2236564.0	656950.0	2589792.0	129533.0	443935.0	47335.0	167739.0	7840916.0	488724.0	226003.0	48929254.0	71922924.0	223875.0	504022.0	32226728.0	1878825.0	2686145348.0	12418434.0	151835868.0	994429.0	327878.0
MSM9VZHB	251749.0	912320.0	407337.0	5602912.0	335123.0	29685.0	71544.0	424653.0	994277303.0	1218685.0	2352177.0	374668.0	6407884.0	85022.0	3017.0	45161.0	17986.0	1884389.0	82852.0	74566.0	1456871.0	299825.0	506277.0	5007174.0	705508.0	134538782.0	1595507.0	909174.0	140074.0	198415.0	442018.0	1483113.0	1560012.0	941500.0	6685031.0	39747.0	1043773.0	56459599.0	3038788.0	355593.0	1956425.0	128267.0	435708.0	322021.0	2814166.0	1020477.0	464064.0	1751072.0	2647.0	3710282.0	7476.0	2049693.0	554734.0	4919526.0	3040560.0	109034.0	5651172.0	16963478.0	12819052.0	5662770.0	124847.0	3164203.0	11713869.0	26432361.0	20520494.0	11422505.0	4167656.0	459623.0	2334701.0	1452339.0	803863.0	324417.0	530302.0	24827774.0	604093.0	211756630.0	217246.0	393313.0	423740.0	1123153.0	371046.0	124540.0	1450163.0	724259.0	300162.0	188091.0	2059658.0	266881.0	59546.0	34730.0	2008231.0	7388083.0	4760119.0	1729210.0	33627.0	17644.0	3919276.0	13437901.0	11227045.0	4605476.0	1321392.0	128486.0	65173.0	74386.0	5948783.0	41918.0	7394246.0	2982358.0	197122.0	2322713.0	2340660.0	310417.0	5967172.0	1248439.0	7348963.0	147996444.0	99158227.0	3210087.0	1110803.0	12069193.0	32813913.0	118930.0	3167075.0	2169151.0	23089657.0	16667410.0	18872075.0	142958.0	21867875.0	883433.0	621988.0	195233166.0	4217042.0	4108185.0	40831841.0	1220247.0	12172.0	1761343.0	4726196.0	1663738.0	2106390.0	3086295.0	4840634.0	601316.0	74327.0	741460.0	20301516.0	1200138.0	53740.0	7390697.0	1689435.0	8307601.0	1148660.0	721040.0	83768.0	4580291.0	102925.0	14713275.0	1369333.0	187660.0	40308.0	363608.0	1459450145.0	2724552.0	13158.0	886004.0	5682684.0	2157543301.0	94719886.0	3313215.0	2561520.0	130882980.0	168317.0	868912.0	5226655.0	9172730476.0	16864477.0	188274.0	6475223.0	1208519.0	141283.0	3112140.0	112986906.0	79174.0	5199128.0	163355.0	33873215.0	448923.0	6539985.0	56095868.0	68506312.0	789658.0	2092512406.0	937170.0	617607.0	75001521.0	1158243.0	1837954.0	15805800.0	76878815.0	2284860.0	327191.0	19878380.0	135818.0	150133.0	51744.0	869983.0	594724.0	28160.0	965795.0	591396393.0	624251.0	267352.0	13890787.0	11291353.0	12810224.0	2751657.0	219983.0	644298.0	725797.0	1375781.0	124314.0	682837.0	20849.0	802943.0	986504.0	6571336.0	511369.0	240555488.0	524020721.0	347042.0	7319899.0	354906171.0	1444079.0	7554900813.0	16114006.0	1387380476.0	6514734.0	1941926.0
ESM718TM	98137.0	792217.0	157601.0	1447185.0	247519.0	10933.0	81573.0	80565.0	124615342.0	177309.0	165850.0	193202.0	2624928.0	312314.0	3900.0	662246.0	35315.0	580201.0	361241.0	1179834.0	5500595.0	85162.0	766337.0	1291027.0	2522983.0	475623969.0	47625952.0	4123152.0	251044.0	1785431.0	1255355.0	7838012.0	1470366.0	1999605.0	6578913.0	392890.0	5157281.0	73066539.0	1389153.0	1121313.0	2453328.0	949103.0	582467.0	740048.0	8644160.0	18646232.0	636214.0	3510333.0	116483.0	17449137.0	61149.0	27702523.0	53845392.0	966345.0	378805.0	171991.0	233969.0	575039.0	1637168.0	13400120.0	16939.0	184831.0	178486.0	1038471.0	2691795.0	5612586.0	10661210.0	22937.0	776687.0	139823.0	143960.0	522386.0	802574.0	30567804.0	54789.0	115129474.0	247106.0	1071453.0	3051532.0	5758983.0	14470184.0	270727.0	13661334.0	27264939.0	81328506.0	22125.0	599040.0	93686.0	11270.0	12512.0	147729.0	466790.0	971786.0	2219433.0	31743.0	14185.0	297016.0	1170153.0	2880141.0	3933132.0	6588020.0	9001.0	137567.0	118746.0	745752.0	61931.0	1917657.0	26570821.0	1322638.0	2173903.0	514072.0	64322.0	32600579.0	231109.0	9626800.0	8353305.0	10125282.0	1267581.0	846472.0	4878522.0	22699015.0	382994.0	20914.0	404518.0	147458.0	1740455.0	5232961.0	941419.0	2386380.0	239834.0	417279.0	59877948.0	1850156.0	1719714.0	423193.0	1109802.0	20352.0	1104302.0	2976856.0	779586.0	491335.0	652744.0	4257425.0	690651.0	154963.0	833387.0	4063882.0	268253.0	10307.0	830841.0	680755.0	275377.0	110605.0	51389.0	156860.0	9199814.0	102645.0	10528975.0	836164.0	418350.0	12343.0	4106763.0	72780664.0	1281361.0	651333.0	674091.0	6576972.0	86579529.0	89383644.0	2101589.0	629373.0	73715403.0	398148.0	85628.0	396723.0	4226124086.0	3550599.0	354001.0	12458093.0	896825.0	14197.0	120708.0	47069823.0	173853.0	9971918.0	77839.0	15644292.0	177891.0	6996971.0	33848832.0	84947549.0	1006143.0	166031294.0	2532590.0	21120.0	65914562.0	3108886.0	286879.0	3490424.0	2986468.0	670665.0	62888.0	14431828.0	739690.0	71958.0	155038.0	909343.0	36280.0	18801.0	987889.0	208201026.0	15718719.0	251828.0	14186407.0	1501238.0	22483029.0	2784165.0	364738.0	260169.0	202017.0	69397.0	41201.0	91080.0	97910.0	90227.0	6532071.0	398978.0	317261.0	33212163.0	52723320.0	176241.0	1610114.0	47424389.0	2619682.0	3646360462.0	8289369.0	185686235.0	4927057.0	760970.0
PSMA266I	125711.0	647798.0	382830.0	1396087.0	1277341.0	21602.0	78655.0	105325.0	211833308.0	251642.0	416319.0	933262.0	7398902.0	454001.0	4433.0	392103.0	43979.0	1188369.0	1170883.0	94151.0	5388547.0	57255.0	488129.0	1244904.0	2653319.0	196610068.0	9618896.0	2201986.0	218211.0	194185.0	326436.0	4535326.0	1205604.0	1824911.0	4496081.0	227091.0	2445661.0	24289368.0	2314732.0	409234.0	928811.0	371051.0	37523.0	267515.0	53053.0	19143.0	642725.0	102837.0	70688.0	56031.0	42719.0	32312.0	14381.0	1277055.0	132503.0	53216.0	590454.0	494472.0	249956.0	1494638.0	44373.0	548801.0	288550.0	464903.0	331845.0	137369.0	12568.0	7962.0	682824.0	211027.0	269908.0	1761898.0	2413433.0	3741886.0	1345100.0	286756497.0	180407.0	668674.0	930748.0	561489.0	160776.0	214414.0	487219.0	43043.0	289398.0	22524.0	350884.0	260217.0	19856.0	29112.0	182343.0	107711.0	37180.0	3405.0	25110.0	51525.0	359305.0	506316.0	1590586.0	699838.0	110024.0	3187.0	65156.0	84540.0	103350117.0	68650.0	1914498.0	6524716.0	779062.0	2426936.0	1795558.0	2277565.0	3323949.0	1734726.0	5499399.0	142935551.0	14018127.0	1939689.0	815571.0	4687216.0	26575209.0	845945.0	18237.0	1744476.0	144569.0	6259977.0	4907547.0	603275.0	1880168.0	161577.0	196498.0	159195820.0	1110227.0	2297225.0	332957.0	1357168.0	44762.0	633841.0	3581850.0	2604898.0	279114.0	906393.0	2209949.0	368507.0	115503.0	411344.0	7900583.0	224222.0	38760.0	1230016.0	998546.0	1689347.0	177683.0	56606.0	172054.0	391898.0	126290.0	4698950.0	1441936.0	276088.0	8411.0	361917.0	1428121705.0	2001799.0	219671.0	525265.0	654412.0	1975707859.0	30074436.0	529112.0	295649.0	113433818.0	169421.0	725054.0	4748365.0	11231323229.0	4389842.0	2387954.0	186480.0	332321.0	92282.0	15069336.0	51847586.0	700042.0	12598161.0	97845.0	31471690.0	268686.0	5484122.0	29552097.0	224947586.0	822795.0	2049891584.0	8714269.0	184172.0	233227822.0	11897992.0	1707502.0	12739777.0	503117.0	750401.0	228274.0	117033615.0	211980.0	90350.0	48605.0	902103.0	491707.0	21471.0	702629.0	98055562.0	44936633.0	1584290.0	17180991.0	13364803.0	18967519.0	1867562.0	417902.0	411006.0	361142.0	475594.0	271320.0	274878.0	40187.0	735423.0	34005998.0	1646858.0	444249.0	300315750.0	479433139.0	311349.0	841776.0	205471884.0	599369.0	7614692597.0	10498331.0	1264264697.0	748979.0	406524.0
HSM7CYY3	140394.0	1178707.0	605018.0	543762.0	582112.0	79162.0	56499.0	4087006.0	367901302.0	4558009.0	12302634.0	114320.0	23603704.0	9019.0	7720.0	3673.0	39043.0	1460728.0	708144.0	23070.0	1922259.0	5394733.0	522765.0	1675913.0	7248970.0	2589824824.0	44890179.0	14065200.0	4319925.0	803887.0	340966.0	50379259.0	10276212.0	2294274.0	51437690.0	1600854.0	3091482.0	201944810.0	3575707.0	802892.0	24344872.0	940069.0	6473056.0	1130948.0	2026201.0	1004814.0	1532387.0	928926.0	15876107.0	1300217.0	81156342.0	683873.0	586420.0	1431308.0	145421.0	1357386.0	172878.0	124362.0	70427.0	5368079.0	35712.0	253899.0	41752.0	145351.0	93279.0	117504.0	115151.0	25198.0	691410.0	171483.0	178745.0	52031.0	2704040.0	255182.0	2233465.0	121520441.0	2269460.0	909508.0	1328805.0	1814668.0	481336.0	458882.0	984000.0	317568.0	236885.0	19611.0	475956.0	221338.0	20136.0	34992.0	44748.0	34819.0	6690.0	13182.0	28631.0	42330.0	391772.0	458787.0	1615174.0	651023.0	68607.0	3883.0	5448197.0	441336.0	6452121.0	149653.0	3971313.0	18374720.0	17081.0	11969913.0	3440748.0	1067380.0	2770542.0	1963033.0	87767660.0	135888806.0	76395569.0	480681.0	2336585.0	5225632.0	311179015.0	40132.0	16337.0	537443.0	61055.0	54978215.0	236860428.0	3117244.0	42419128.0	7294389.0	20998008.0	233195531.0	24634000.0	28954934.0	250593.0	7123120.0	5024.0	10723987.0	33595427.0	1808685.0	3671866.0	446552.0	2965832.0	647362.0	48158.0	1451744.0	10779596.0	1273295.0	10018.0	21603404.0	39317124.0	2926917.0	899981.0	80916.0	53728.0	90170.0	183998.0	2985666.0	3091449.0	75363.0	4850.0	154415.0	4902797530.0	158195556.0	703365.0	981614.0	7148039.0	6422131985.0	63382230.0	28355141.0	21121003.0	134077268.0	48782.0	160625.0	11991816.0	289809470.0	1936755.0	799100.0	4890672.0	315583.0	304219.0	2406753.0	116649295.0	222481.0	12825550.0	1675017.0	55363196.0	1068629.0	8696673.0	3219997.0	123974704.0	477813.0	8818225866.0	8122806.0	20445.0	137592366.0	732759.0	638902.0	6968376.0	525424.0	1562515.0	132349.0	4464020.0	80401.0	237788.0	64495.0	144392.0	492917.0	3285.0	2051619.0	2453073948.0	22946289.0	1568137.0	43140070.0	20082780.0	2725392.0	746283.0	215307.0	23198667.0	13560804.0	1957476.0	16130280.0	355384.0	112337.0	820667.0	22066548.0	1043789.0	173250.0	301444791.0	1507620785.0	75166.0	3875022.0	119267265.0	923146.0	331082.0	9216463.0	7623560641.0	924951.0	1022974.0
HSM6XRV2	249369.0	596588.0	285338.0	418738.0	496890.0	36691.0	87423.0	308754.0	404792946.0	1531860.0	2383079.0	173273.0	4468628.0	148822.0	2291.0	318266.0	30109.0	896762.0	232221.0	177571.0	1764964.0	2464522.0	463467.0	323014.0	8216904.0	343982382.0	69823294.0	10075463.0	385116.0	943008.0	990174.0	8930704.0	2180907.0	3102374.0	4228489.0	494412.0	8545088.0	24832281.0	1344551.0	2190727.0	2888468.0	1975779.0	3612186.0	1777705.0	13291027.0	10865627.0	1715299.0	7708451.0	608782.0	13236877.0	1813176.0	10630635.0	7778368.0	1205880.0	511859.0	833453.0	250178.0	711118.0	1006513.0	6721821.0	23237.0	97338.0	262336.0	685315.0	1331196.0	1036095.0	644690.0	9516.0	360906.0	96334.0	130776.0	329775.0	487090.0	261639.0	471474.0	207423196.0	401316.0	1609187.0	5462183.0	12187663.0	9126765.0	891123.0	11598137.0	8120422.0	5558810.0	41751.0	717428.0	108743.0	7931.0	16606.0	145164.0	506564.0	579300.0	358000.0	11870.0	4108.0	217175.0	660991.0	1427815.0	807920.0	312560.0	14141.0	175007.0	51775.0	4861807.0	94647.0	6950982.0	26459883.0	2344103.0	8265848.0	1069232.0	153865.0	1794996.0	363966.0	25827688.0	16367199.0	2726400.0	1040211.0	843004.0	17907505.0	17394324.0	851326.0	28448.0	1481360.0	62747.0	12142328.0	15834022.0	1638103.0	8771816.0	370401.0	6241939.0	69291795.0	2693162.0	5382850.0	576385.0	5569154.0	8189.0	1877663.0	9728989.0	3890527.0	993010.0	100898.0	2209941.0	486457.0	74786.0	997631.0	3114173.0	250548.0	4897.0	1353758.0	2644205.0	1221250.0	87916.0	163990.0	5708.0	2620629.0	182016.0	14405649.0	12458882.0	142424.0	8388.0	343816.0	1076977894.0	2079060.0	736188.0	1294538.0	3696100.0	1765508048.0	26852426.0	1966607.0	535601.0	74302879.0	107189.0	63293.0	946155.0	3888420824.0	7588960.0	596492.0	1766693.0	226322.0	46100.0	1073537.0	39304625.0	55482.0	5660858.0	1821864.0	48632388.0	91387.0	4447391.0	28883598.0	155111293.0	229306.0	2586107369.0	2163864.0	109121.0	920088440.0	2095481.0	269742.0	3256207.0	7157501.0	1080054.0	429162.0	19430348.0	236742.0	215034.0	672271.0	492113.0	43691.0	4102.0	1464964.0	1494325141.0	99477961.0	2339612.0	9830457.0	8114793.0	14906411.0	2269259.0	12852997.0	897751.0	791701.0	2022861.0	112894.0	1441021.0	25728.0	415795.0	59489407.0	3051698.0	299530.0	516993834.0	935513205.0	94783.0	8613394.0	12225793.0	15318327.0	124542151.0	4919516.0	2694887338.0	4049349.0	303561.0
